,purchase id,product id,time
61510,7760,2460,52
61511,7760,983,71
61512,7760,1986,87
61513,7760,1332,83
61514,7761,935,41
61515,7761,2660,192
61516,7761,1653,83
61517,7761,1267,192
61518,7761,2706,184
61519,7761,1302,184
61520,7761,985,74
61521,7761,2448,129
61522,7761,987,129
61523,7761,3667,41
61524,7761,2418,65
61525,7761,422,88
61526,7762,2089,72
61527,7762,117,64
61528,7763,1443,179
61530,7763,1521,471
61531,7763,1942,174
61533,7764,2280,35
61534,7764,3561,21
61535,7764,3207,37
61536,7764,885,47
61537,7764,3496,26
61538,7765,3549,48
61539,7765,1410,66
61540,7765,756,70
61541,7765,3141,60
61542,7765,1030,98
61543,7765,3028,98
61544,7765,1446,72
61545,7765,780,70
61546,7765,3571,78
61547,7765,1542,68
61548,7765,932,78
61551,7765,780,236
61552,7765,1371,70
61553,7765,799,70
61554,7765,1390,70
61555,7765,3385,29
61556,7765,3435,12
61557,7766,891,26
61558,7766,1590,94
61560,7767,1080,83
61562,7768,1468,104
61563,7768,1243,138
61564,7768,851,157
61565,7768,2775,181
61566,7768,2033,51
61567,7768,1705,135
61568,7768,2248,166
61569,7768,3628,130
61570,7768,1669,159
61571,7768,2444,71
61572,7768,434,115
61573,7768,1595,186
61574,7768,1533,130
61575,7768,1243,138
61576,7768,2699,184
61577,7768,2656,23
61578,7769,885,22
61579,7769,3611,22
61580,7769,2001,63
61581,7769,146,55
61582,7769,1150,62
61583,7769,1524,86
61584,7769,2316,89
61585,7769,3547,21
61586,7769,3570,12
61587,7769,430,26
61588,7769,3342,40
61589,7769,3403,12
61590,7769,1249,43
61591,7769,2958,86
61592,7769,1005,98
61593,7769,2670,111
61594,7769,97,73
61595,7770,2153,138
61596,7770,885,181
61597,7770,2357,93
61598,7770,3550,42
61599,7770,2103,162
61600,7770,3572,162
61601,7770,3571,24
61602,7770,2527,117
61603,7770,2044,119
61604,7770,3749,125
61605,7770,2129,138
61606,7771,2799,41
61607,7771,3275,29
61608,7772,479,54
61609,7772,3304,31
61610,7772,2782,69
61611,7772,2490,75
61612,7772,1001,95
61613,7773,1512,103
61614,7773,3447,57
61615,7773,1033,101
61616,7773,3000,181
61617,7773,3685,125
61618,7774,1513,56
61619,7774,3320,31
61620,7775,2399,42
61621,7775,93,49
61622,7775,3517,24
61623,7775,438,31
61624,7775,98,27
61625,7775,1498,57
61626,7776,1509,118
61627,7776,967,165
61628,7776,2490,146
61629,7776,3396,46
61630,7776,452,84
61631,7776,1449,146
61632,7776,100,98
61633,7776,3730,69
61634,7776,1716,180
61635,7776,1267,218
61636,7776,1521,156
61637,7776,700,153
61638,7776,3363,87
61639,7776,477,84
61640,7776,2539,130
61641,7777,1558,58
61642,7777,920,80
61643,7778,1498,103
61644,7778,3398,57
61645,7778,2847,103
61646,7778,3213,103
61647,7778,3758,46
61648,7778,1570,103
61649,7778,700,133
61650,7778,3575,145
61651,7778,1513,126
61652,7778,3456,57
61653,7778,2528,40
61654,7778,2056,123
61655,7778,3685,129
61656,7778,3152,126
61657,7779,3273,31
61658,7779,1434,36
61659,7779,2208,91
61660,7779,3819,86
61661,7779,1561,69
61662,7780,977,11
61663,7780,2264,24
61665,7781,3136,87
61668,7782,1486,106
61669,7782,1808,132
61670,7782,1357,195
61671,7782,3487,71
61672,7782,2998,152
61673,7782,2042,127
61674,7782,2007,23
61675,7782,1806,136
61676,7782,1290,195
61677,7782,2594,187
61678,7782,3047,75
61679,7782,1005,186
61680,7782,1030,23
61681,7782,2097,189
61682,7782,3658,132
61683,7782,2174,132
61684,7782,3719,132
61685,7782,1586,106
61686,7782,435,133
61687,7782,1486,133
61688,7782,2943,123
61689,7782,2046,127
61690,7782,3232,72
61691,7782,1975,72
61692,7782,3768,120
61693,7782,2605,153
61694,7782,1853,84
61695,7782,1318,195
61696,7782,3036,163
61697,7782,923,170
61698,7782,2081,173
61699,7782,3579,132
61700,7782,1493,106
61702,7783,2984,155
61703,7783,3570,103
61704,7784,1926,80
61705,7784,716,85
61706,7784,3717,85
61707,7784,2517,60
61708,7785,1517,57
61709,7785,93,49
61710,7785,478,23
61711,7785,2450,63
61712,7786,3403,13
61713,7786,2496,11
61714,7786,2042,31
61715,7786,915,44
61716,7787,2973,137
61717,7787,3224,87
61718,7787,853,83
61719,7787,1607,155
61720,7787,1644,25
61721,7787,2590,77
61722,7787,1442,103
61723,7787,1523,43
61724,7787,1207,149
61725,7787,3575,75
61726,7787,883,52
61727,7788,927,41
61728,7788,3459,88
61729,7788,3510,70
61730,7788,1072,90
61731,7788,2127,187
61732,7788,3714,131
61733,7788,920,41
61734,7788,1039,97
61735,7788,3571,90
61736,7788,3113,150
61737,7789,1486,28
61738,7789,2472,27
61739,7789,2015,30
61740,7789,3596,32
61741,7789,1559,28
61742,7789,3616,28
61743,7789,3790,6
61744,7790,2615,158
61745,7790,106,142
61746,7790,837,114
61747,7790,687,24
61748,7790,2027,155
61749,7790,2023,24
61750,7790,2320,188
61751,7790,3475,41
61752,7790,430,51
61753,7790,3459,77
61754,7790,2003,74
61755,7790,2128,33
61756,7790,1220,171
61757,7790,907,77
61758,7790,105,90
61759,7791,2085,88
61760,7791,2020,21
61761,7791,926,107
61762,7791,2468,87
61763,7791,3819,59
61764,7791,1529,71
61765,7791,3257,39
61766,7791,2451,28
61767,7791,1932,76
61768,7792,1548,180
61769,7792,3205,99
61770,7792,1048,178
61771,7792,967,167
61772,7792,2426,151
61773,7792,2391,39
61774,7792,3522,68
61775,7792,3569,39
61776,7792,1686,313
61777,7792,1219,332
61778,7792,1520,238
61779,7792,752,232
61780,7792,3047,193
61781,7792,1443,232
61782,7792,112,149
61783,7792,3389,55
61784,7792,3396,39
61785,7792,3091,138
61786,7792,903,290
61787,7792,3232,151
61788,7793,930,39
61789,7793,2160,163
61790,7793,3531,145
61791,7793,2273,37
61792,7793,3125,180
61793,7793,1388,128
61794,7793,3686,96
61795,7793,2331,62
61796,7793,3503,37
61797,7793,2466,105
61798,7793,866,69
61799,7793,3519,139
61800,7793,2146,145
61801,7793,438,150
61802,7793,975,92
61803,7794,3100,81
61804,7794,852,72
61805,7795,3570,59
61806,7795,2069,101
61807,7795,406,104
61808,7796,3047,122
61809,7796,1309,154
61810,7796,2482,116
61811,7796,1443,91
61812,7796,97,83
61813,7796,3698,58
61814,7796,2300,62
61815,7796,1526,160
61816,7796,452,126
61817,7796,2464,110
61818,7796,3453,39
61819,7796,417,71
61820,7797,2487,58
61821,7797,1397,63
61822,7798,960,73
61823,7798,3192,158
61824,7798,452,133
61825,7798,2977,277
61826,7798,1004,329
61827,7798,2979,329
61828,7798,884,302
61829,7798,2377,158
61830,7798,2963,340
61831,7798,1542,217
61832,7798,3223,103
61833,7798,3552,125
61834,7798,1476,228
61835,7798,784,242
61836,7798,1109,323
61837,7798,932,174
61838,7798,2511,231
61839,7798,895,231
61840,7798,3173,302
61841,7799,1448,101
61842,7799,452,128
61843,7799,1406,128
61844,7799,725,132
61845,7799,94,109
61846,7799,178,23
61847,7800,3515,49
61848,7800,2498,61
61849,7800,1084,79
61850,7800,3094,101
61851,7801,2942,34
61852,7801,3571,40
61853,7801,1787,49
61854,7802,3270,26
61855,7802,3424,12
61857,7802,880,64
61860,7802,1333,256
61861,7802,3453,44
61862,7802,1612,61
61863,7802,3427,61
61864,7803,915,22
61865,7803,750,89
61866,7803,2274,100
61867,7803,3155,102
61868,7803,3530,81
61869,7804,1544,113
61870,7804,723,145
61871,7804,1199,170
61872,7804,1423,145
61873,7804,872,142
61874,7804,1080,195
61875,7804,3592,60
61876,7804,3557,96
61877,7804,3473,25
61878,7804,1806,196
61879,7804,2628,90
61880,7805,3484,59
61881,7805,2472,73
61882,7805,3424,27
61883,7805,2982,53
61884,7805,979,111
61885,7805,1269,49
61886,7805,1372,89
61887,7805,2464,63
61888,7805,2021,74
61889,7806,1993,128
61890,7806,1445,128
61891,7806,754,142
61892,7806,1388,142
61893,7806,3232,59
61894,7806,981,95
61895,7806,2323,95
61896,7806,3573,43
61897,7806,2100,165
61898,7806,3495,165
61899,7806,847,159
61900,7806,148,118
61901,7806,2577,78
61902,7807,2302,17
61903,7807,3569,11
61904,7807,3119,40
61905,7807,1571,33
61906,7808,2958,228
61907,7808,2033,226
61908,7808,3405,128
61909,7808,3721,84
61910,7808,880,73
61911,7808,3459,158
61912,7808,2315,196
61913,7808,1557,299
61914,7808,951,261
61915,7808,1905,359
61916,7808,1219,345
61917,7808,3519,125
61918,7808,2687,313
61919,7808,826,326
61920,7808,1084,323
61921,7809,3197,32
61922,7809,967,60
61923,7809,3564,33
61924,7809,423,33
61925,7809,2480,78
61926,7809,2108,84
61927,7810,2505,89
61928,7810,752,74
61929,7810,2590,74
61930,7810,1950,114
61931,7810,1227,154
61932,7810,1460,137
61933,7810,850,134
61934,7810,425,154
61935,7810,465,23
61936,7810,2585,117
61937,7810,876,74
61938,7810,1375,134
61939,7810,684,134
61940,7810,2192,163
61941,7810,3607,132
61942,7810,3024,129
61943,7810,1460,137
61944,7811,3440,31
61945,7811,1517,38
61946,7812,1537,184
61947,7812,2039,208
61948,7812,3856,208
61950,7813,1917,132
61951,7813,1258,108
61954,7814,2600,199
61955,7814,1359,243
61956,7814,2106,215
61957,7814,3838,171
61958,7815,1477,69
61959,7815,787,90
61960,7815,2028,99
61961,7816,3616,15
61962,7816,2474,57
61963,7816,2044,73
61964,7816,3691,76
61965,7816,1019,36
61966,7816,1012,15
61967,7816,2425,36
61968,7816,3504,25
61969,7817,460,86
61970,7817,95,45
61971,7817,2103,121
61972,7817,478,166
61973,7817,3487,51
61974,7817,3103,158
61975,7817,1307,169
61976,7818,2707,118
61977,7818,750,120
61978,7818,1460,87
61979,7818,727,107
61980,7818,3235,64
61981,7818,1475,56
61982,7818,2035,65
61983,7818,3440,47
61984,7818,1445,36
61985,7819,946,39
61986,7819,2440,83
61987,7819,2152,183
61988,7819,3714,124
61989,7819,2605,144
61990,7819,2273,203
61991,7819,2943,180
61992,7819,2302,180
61993,7819,2244,183
61994,7819,106,109
61995,7820,3363,26
61996,7820,2003,40
61997,7820,1858,76
61998,7820,1233,108
61999,7821,2937,133
62000,7821,1458,141
62001,7821,1590,41
62002,7821,1950,103
62003,7821,2019,24
62004,7821,1787,141
62005,7821,3371,117
62006,7821,3424,24
62007,7821,3575,73
62008,7821,2177,159
62009,7821,149,120
62010,7821,3415,33
62011,7821,2136,87
62012,7822,842,79
62013,7822,2022,95
62014,7822,3807,76
62015,7822,1559,67
62016,7822,3587,67
62017,7823,2377,86
62018,7823,3571,52
62019,7823,2140,201
62020,7823,159,151
62021,7824,805,122
62022,7824,3220,76
62023,7824,2357,107
62024,7824,477,87
62025,7824,1382,127
62026,7824,885,140
62027,7824,2271,87
62028,7824,2683,210
62029,7824,1402,66
62030,7824,1657,148
62031,7824,1434,148
62032,7824,3466,122
62033,7824,2299,39
62034,7824,2498,148
62035,7824,2618,112
62036,7824,3242,103
62037,7824,831,76
62038,7824,1377,130
62039,7824,684,130
62040,7824,846,22
62041,7824,951,163
62042,7824,2309,87
62043,7824,2499,148
62044,7825,936,11
62045,7825,2339,24
62046,7825,2714,57
62047,7825,1485,13
62048,7825,3199,15
62049,7825,473,20
62050,7825,455,6
62051,7826,1548,56
62052,7826,3031,65
62053,7826,1170,98
62054,7826,3090,98
62055,7826,1179,98
62056,7826,3075,98
62057,7826,1295,86
62058,7826,3580,18
62059,7826,443,44
62060,7826,1166,74
62061,7826,131,62
62062,7826,1186,62
62063,7826,2966,98
62064,7826,1193,98
62065,7826,3000,98
62066,7826,1019,98
62067,7826,3496,48
62068,7826,1516,68
62069,7826,3202,31
62070,7827,1475,106
62071,7827,3409,58
62072,7827,1156,104
62073,7827,942,98
62074,7827,1514,147
62075,7827,2538,100
62076,7827,3701,89
62077,7827,2790,153
62078,7827,1075,210
62079,7827,1262,90
62080,7827,680,159
62081,7827,3040,113
62082,7827,1087,186
62083,7827,2947,186
62084,7827,471,156
62085,7827,2169,159
62086,7827,2675,84
62087,7827,3045,75
62088,7827,1000,186
62089,7827,2960,186
62090,7827,1109,186
62091,7827,3007,186
62092,7827,2576,40
62093,7827,2123,126
62094,7827,3078,159
62096,7828,707,106
62098,7829,2483,87
62099,7829,2782,150
62100,7829,1795,82
62101,7829,3506,180
62102,7829,713,145
62103,7829,2501,72
62104,7829,2022,111
62105,7829,1449,117
62106,7829,2009,117
62107,7829,3398,70
62108,7829,1934,70
62109,7830,2640,40
62110,7830,1641,22
62111,7831,3484,91
62112,7831,3146,153
62113,7831,1260,164
62114,7831,2142,167
62115,7831,3654,133
62116,7831,2405,66
62117,7831,3575,40
62118,7831,2122,156
62119,7831,3550,156
62120,7831,2477,113
62121,7831,779,74
62122,7831,2167,164
62123,7831,1776,170
62124,7831,1855,23
62125,7832,990,11
62126,7832,2290,24
62127,7832,947,24
62128,7832,3537,13
62129,7832,3574,6
62130,7832,3411,19
62131,7832,3841,13
62132,7832,3573,24
62133,7833,2746,82
62134,7833,95,74
62135,7833,2282,42
62136,7833,3510,21
62137,7834,2863,102
62138,7834,1647,56
62139,7834,2509,48
62140,7835,3579,23
62141,7835,1997,120
62142,7835,477,148
62143,7835,1791,190
62144,7835,1256,196
62145,7835,480,117
62146,7835,1548,134
62147,7835,1178,164
62148,7835,2956,187
62149,7836,2400,17
62150,7836,2644,57
62151,7836,1133,56
62152,7837,2007,118
62153,7837,1662,135
62154,7837,2041,135
62155,7837,2728,52
62156,7837,3856,152
62157,7837,3142,128
62158,7838,2056,110
62159,7838,1521,89
62160,7838,2598,40
62161,7839,1593,158
62162,7839,3337,111
62163,7839,471,74
62164,7839,946,96
62165,7839,2313,87
62166,7839,456,87
62167,7839,885,96
62168,7839,989,23
62169,7839,2298,87
62170,7839,2455,149
62171,7839,755,72
62172,7839,762,23
62173,7839,884,164
62174,7840,142,65
62175,7840,2993,121
62176,7840,3654,137
62177,7840,1542,113
62178,7840,1582,25
62179,7840,891,157
62180,7840,2419,95
62181,7840,3487,43
62182,7840,895,52
62183,7840,2332,95
62184,7841,2772,40
62185,7841,3285,28
62186,7841,3850,12
62187,7842,957,15
62189,7842,99,47
62190,7843,3607,6
62191,7843,1863,44
62192,7843,1299,53
62193,7843,3483,19
62194,7843,3530,6
62195,7843,3596,25
62196,7843,1267,9
62197,7843,2700,51
62198,7844,1550,28
62199,7844,3285,16
62200,7844,3453,6
62201,7844,2438,30
62202,7844,2466,41
62203,7845,1520,188
62205,7845,3521,269
62209,7846,2209,101
62210,7846,1476,86
62211,7847,2482,47
62212,7847,3472,59
62213,7847,2090,82
62214,7847,3230,45
62215,7848,2772,150
62216,7848,1597,83
62217,7849,2061,70
62218,7849,3730,70
62219,7849,1407,54
62220,7849,407,69
62221,7849,834,81
62222,7850,3213,30
62223,7850,3061,81
62224,7851,3130,167
62225,7851,1193,241
62226,7851,1318,118
62227,7852,777,33
62228,7852,1419,35
62229,7852,1452,6
62230,7852,1406,6
62231,7852,768,35
62232,7852,3758,33
62233,7853,698,68
62234,7853,1401,72
62235,7853,820,72
62236,7853,1427,72
62237,7854,3515,50
62238,7854,754,82
62239,7854,1386,74
62240,7855,2263,69
62241,7855,3435,115
62242,7855,2539,43
62243,7855,2563,24
62244,7855,2009,119
62245,7855,1085,184
62246,7855,1510,170
62247,7855,1465,24
62248,7855,3480,135
62249,7855,3779,95
62250,7855,1653,168
62251,7855,2441,234
62252,7856,813,84
62253,7856,3466,100
62254,7856,689,100
62255,7856,1402,89
62256,7857,760,85
62257,7857,1449,90
62258,7857,3435,37
62259,7857,1959,49
62260,7857,946,109
62261,7857,2366,60
62262,7858,2588,116
62263,7858,1347,159
62264,7858,2617,243
62265,7859,2686,97
62266,7859,1176,133
62267,7859,3146,117
62268,7859,1112,117
62269,7859,2223,119
62270,7860,1470,111
62271,7860,3036,128
62272,7860,1953,133
62273,7860,422,154
62274,7860,2476,122
62275,7860,467,122
62276,7860,2108,167
62277,7860,3216,88
62278,7860,966,93
62279,7861,2464,56
62280,7861,1593,46
62281,7861,1357,123
62282,7861,1470,88
62283,7862,865,124
62284,7862,1382,132
62285,7862,1304,135
62286,7862,1486,138
62287,7862,2273,167
62288,7862,2041,181
62289,7862,1446,118
62290,7862,464,129
62291,7862,2524,115
62292,7862,1564,99
62293,7862,3000,121
62294,7863,2663,272
62295,7863,1647,150
62296,7863,1022,386
62297,7863,987,174
62298,7863,1492,261
62299,7863,906,261
62300,7863,2137,307
62301,7863,3717,234
62302,7863,1494,188
62303,7863,1488,41
62304,7863,1822,234
62305,7863,1227,345
62306,7863,2917,288
62307,7863,1033,329
62308,7863,2969,329
62309,7863,1126,329
62310,7863,2277,101
62311,7864,2804,41
62312,7864,1669,23
62313,7864,1307,52
62314,7864,1586,37
62315,7864,2775,13
62316,7864,793,49
62317,7864,2452,20
62318,7864,2000,30
62319,7864,2888,14
62320,7864,3809,41
62321,7865,1513,180
62322,7865,762,232
62323,7865,756,39
62324,7865,1188,311
62325,7865,2405,97
62326,7865,1042,97
62327,7865,2947,316
62328,7865,851,193
62329,7865,1435,227
62330,7865,2316,282
62331,7865,2943,326
62332,7865,792,193
62333,7865,1421,227
62334,7865,2668,115
62335,7865,1113,358
62336,7865,2263,97
62337,7865,3136,326
62338,7866,3466,50
62339,7866,473,27
62340,7866,2556,64
62341,7866,1700,40
62343,7866,2401,137
62344,7866,2367,13
62345,7867,425,45
62346,7867,1572,72
62347,7868,915,26
62348,7868,1571,93
62349,7868,3625,67
62350,7868,2813,97
62351,7868,3589,97
62352,7868,1899,102
62353,7868,792,92
62354,7868,2779,116
62355,7869,992,42
62356,7869,2310,90
62357,7869,3515,40
62358,7869,3572,23
62359,7869,2229,156
62360,7869,3706,133
62361,7869,2439,66
62362,7870,2920,84
62363,7870,2984,15
62364,7870,1137,121
62365,7870,1240,59
62367,7871,1536,58
62368,7871,3768,58
62369,7872,2000,204
62370,7872,93,178
62371,7872,959,149
62372,7872,1537,251
62373,7872,3409,99
62374,7872,3844,81
62375,7872,3706,39
62376,7872,2517,151
62377,7872,2112,214
62378,7872,3651,225
62379,7872,141,104
62380,7872,1926,178
62381,7872,1550,170
62382,7873,2952,219
62383,7873,1053,316
62384,7873,3521,154
62385,7873,3526,39
62386,7873,1188,154
62387,7873,3054,316
62388,7873,1193,316
62389,7873,2947,316
62390,7873,2975,39
62391,7873,1121,316
62392,7873,3004,316
62393,7873,1160,316
62394,7873,2942,316
62395,7873,1026,316
62396,7873,3110,316
62397,7873,1043,316
62398,7873,3016,316
62399,7873,1005,316
62400,7874,2432,43
62402,7874,1524,156
62403,7874,1675,86
62405,7874,2600,249
62407,7874,3570,150
62408,7874,430,32
62409,7875,1543,104
62410,7875,448,131
62411,7875,2449,114
62412,7875,3724,87
62413,7875,2644,150
62414,7875,1154,206
62415,7875,3242,102
62416,7875,1671,111
62417,7875,1220,191
62418,7875,2257,162
62419,7876,2652,154
62420,7876,3612,154
62421,7876,2414,66
62422,7876,2320,23
62423,7876,3492,40
62424,7876,3531,23
62425,7876,3858,91
62426,7876,1491,107
62427,7876,2339,170
62428,7876,2470,153
62429,7876,3207,42
62430,7876,2118,85
62431,7876,2439,196
62432,7876,3571,40
62433,7876,2232,156
62434,7876,3621,133
62435,7876,3473,91
62436,7877,3790,22
62437,7877,2056,129
62438,7877,1917,165
62439,7877,1899,22
62440,7878,1559,105
62441,7878,3437,58
62442,7878,1669,112
62443,7878,433,187
62444,7878,2517,115
62445,7878,1454,96
62446,7878,3398,55
62447,7878,784,77
62448,7878,1382,132
62449,7878,885,143
62450,7878,2359,88
62451,7878,2069,193
62452,7878,2183,23
62453,7878,3167,158
62454,7878,3719,128
62455,7878,803,124
62456,7879,1614,109
62457,7879,3136,54
62458,7879,3571,103
62459,7879,2914,103
62460,7879,1048,126
62461,7879,3181,126
62462,7880,1591,59
62463,7880,700,76
62464,7881,2023,44
62465,7881,3235,26
62466,7881,803,28
62470,7882,1577,188
62471,7882,1228,247
62472,7882,3387,144
62473,7882,937,158
62474,7882,2442,158
62475,7882,3845,117
62476,7882,3053,228
62477,7882,1353,288
62478,7882,2679,332
62479,7882,3402,188
62480,7882,1756,201
62481,7882,1705,41
62482,7882,1304,345
62483,7882,2995,288
62484,7882,3537,269
62485,7883,959,28
62486,7883,3152,113
62487,7884,2415,42
62488,7884,3109,123
62489,7884,1404,87
62490,7884,739,85
62491,7884,814,15
62492,7885,2435,70
62493,7885,1913,239
62494,7885,1260,208
62495,7885,2465,131
62496,7885,1999,121
62497,7885,3569,152
62498,7885,2155,165
62499,7885,1967,34
62500,7885,455,157
62501,7885,2483,124
62502,7885,3213,44
62503,7885,777,83
62504,7886,1446,69
62505,7886,1811,102
62506,7886,2399,150
62507,7886,3570,27
62508,7886,784,100
62509,7887,3844,23
62510,7887,3462,89
62511,7887,104,38
62512,7887,2106,114
62513,7887,882,170
62514,7887,2458,128
62515,7887,2008,111
62516,7887,1210,150
62517,7887,1576,137
62518,7887,3396,57
62519,7887,761,77
62520,7887,3628,123
62521,7887,914,41
62522,7887,2410,87
62523,7887,3531,39
62524,7888,3529,24
62525,7888,1412,33
62526,7888,1914,39
62527,7888,1352,51
62528,7889,2320,18
62529,7889,2679,58
62530,7889,915,52
62531,7889,2499,35
62532,7889,2012,31
62533,7889,1745,37
62534,7889,1923,6
62535,7889,1443,41
62536,7889,1455,6
62537,7890,1494,68
62538,7890,1602,84
62539,7890,1215,124
62540,7891,1990,80
62541,7891,1642,91
62542,7891,700,97
62543,7892,946,73
62544,7892,2394,158
62545,7892,3466,71
62546,7892,1657,326
62547,7892,3424,201
62548,7893,3568,157
62549,7893,1966,208
62550,7893,3676,208
62551,7893,2016,208
62552,7894,1548,71
62553,7894,3270,39
62554,7894,3197,15
62555,7895,1455,68
62556,7895,3259,36
62557,7895,1287,54
62558,7895,2155,109
62559,7895,3712,87
62560,7895,3127,85
62561,7895,1413,90
62562,7895,448,86
62563,7895,2577,77
62564,7895,3471,74
62565,7895,1537,85
62566,7895,746,90
62567,7895,1406,88
62568,7895,879,88
62569,7895,1446,88
62570,7895,688,88
62571,7895,1145,120
62572,7895,3057,122
62573,7895,1145,122
62574,7895,2947,122
62575,7896,1466,27
62576,7896,3396,15
62577,7897,3259,25
62578,7897,2170,44
62579,7897,2043,17
62580,7897,100,55
62581,7897,3829,32
62582,7897,1517,56
62583,7897,3323,31
62584,7897,1446,29
62585,7897,1611,80
62586,7898,2323,42
62587,7898,2505,96
62588,7898,1067,92
62589,7898,3521,57
62590,7898,894,31
62591,7899,1325,23
62592,7899,1486,95
62593,7900,3549,57
62594,7900,2839,112
62595,7900,3392,67
62596,7900,925,56
62597,7900,2303,56
62598,7901,1467,66
62599,7901,1092,101
62600,7901,2292,35
62601,7901,1522,105
62602,7901,1667,82
62603,7902,1150,47
62604,7902,2628,176
62605,7902,2785,19
62606,7903,1020,21
62607,7903,3167,47
62609,7904,3392,13
62610,7904,1578,16
62611,7905,3483,48
62612,7905,2947,80
62613,7905,2569,21
62614,7905,3403,22
62615,7905,1084,55
62616,7905,3169,98
62617,7905,1042,98
62618,7905,2935,98
62619,7905,1117,98
62620,7905,2969,98
62621,7905,1134,98
62622,7905,2170,99
62623,7905,1430,74
62624,7905,1145,84
62625,7905,2929,98
62626,7905,2551,21
62627,7906,2969,87
62628,7906,2012,86
62629,7907,947,15
62632,7908,2579,47
62633,7908,1188,77
62634,7908,2367,30
62635,7908,782,99
62636,7908,2273,99
62637,7908,3499,21
62638,7908,3492,12
62639,7908,2034,75
62640,7908,1972,12
62641,7908,142,55
62642,7908,1418,46
62643,7908,3453,29
62644,7908,1244,43
62645,7908,2015,81
62646,7908,96,55
62647,7908,468,23
62648,7908,3542,26
62649,7909,1555,72
62650,7909,3783,72
62651,7909,1500,72
62652,7909,3602,72
62653,7910,3675,6
62654,7910,2416,17
62655,7910,3574,11
62656,7910,2147,41
62657,7910,2843,22
62658,7910,1893,22
62659,7911,1369,27
62660,7911,3691,27
62661,7911,684,33
62662,7911,2226,43
62663,7912,2417,18
62664,7912,3570,11
62665,7912,2449,30
62666,7913,2979,68
62667,7913,1193,99
62668,7913,2635,112
62669,7913,3396,56
62671,7914,925,76
62672,7914,3072,93
62673,7914,779,62
62676,7915,3522,60
62677,7915,1603,123
62678,7915,2508,48
62679,7915,989,87
62680,7916,2458,24
62681,7916,2007,30
62682,7916,1353,41
62683,7916,3486,19
62684,7916,713,39
62685,7916,1407,35
62686,7917,446,78
62687,7917,3114,148
62688,7917,98,107
62689,7917,442,41
62690,7917,1111,132
62691,7917,946,93
62692,7917,932,22
62693,7917,2346,84
62694,7917,2465,144
62695,7917,894,123
62696,7917,1511,139
62697,7917,2468,94
62698,7917,2020,107
62699,7918,1243,33
62700,7918,2428,97
62701,7918,3462,39
62702,7918,2232,151
62703,7918,3816,129
62704,7918,2708,150
62705,7918,895,190
62706,7918,2092,169
62707,7918,1863,165
62708,7918,464,184
62709,7918,2476,114
62710,7918,1022,142
62711,7918,3530,88
62712,7918,885,48
62713,7919,881,73
62714,7919,2384,158
62715,7919,3484,71
62716,7919,2495,198
62717,7919,2049,201
62718,7919,3294,128
62719,7919,884,158
62720,7920,1486,104
62721,7920,1142,160
62722,7920,3573,89
62723,7920,1686,181
62724,7920,3807,159
62725,7921,1835,161
62726,7921,1332,195
62727,7921,3086,163
62728,7921,2752,75
62729,7921,883,195
62730,7921,3415,89
62731,7921,3526,71
62732,7921,2487,112
62733,7922,3768,6
62734,7922,1563,28
62735,7922,3239,15
62736,7922,2351,29
62737,7923,1186,14
62738,7923,2943,47
62739,7923,2015,32
62740,7923,3832,30
62741,7924,1575,118
62742,7924,2492,111
62743,7924,1278,137
62744,7924,2904,209
62745,7924,1244,209
62746,7924,1493,156
62747,7924,784,153
62748,7924,2594,206
62749,7924,1642,94
62750,7924,1999,153
62751,7924,1738,153
62752,7924,2177,188
62753,7924,3634,147
62754,7925,2656,41
62755,7925,947,52
62756,7925,2414,24
62757,7925,3558,11
62758,7926,3506,160
62759,7926,3496,41
62760,7926,94,68
62761,7926,1368,155
62762,7927,846,83
62763,7927,1443,88
62764,7927,3572,83
62765,7927,2145,102
62766,7927,3822,87
62767,7927,881,27
62768,7927,2585,86
62769,7927,1369,64
62770,7927,3459,36
62771,7927,2335,73
62772,7927,2309,15
62773,7927,769,124
62774,7927,1163,120
62775,7927,3075,122
62776,7927,1276,107
62777,7927,2779,123
62778,7927,3506,116
62779,7927,3153,100
62780,7927,2975,15
62781,7927,1021,122
62782,7927,3047,122
62783,7927,2082,105
62784,7927,3094,105
62785,7928,469,45
62786,7928,2483,63
62787,7928,1193,79
62788,7928,1445,87
62789,7928,1351,74
62790,7928,478,63
62791,7928,3075,85
62792,7929,1519,28
62793,7929,2021,31
62794,7930,914,11
62795,7930,2408,23
62796,7930,809,49
62797,7930,1950,39
62798,7930,2318,47
62799,7931,2532,92
62800,7931,1522,104
62801,7931,1999,104
62802,7931,3195,75
62803,7931,919,92
62804,7931,2128,180
62805,7931,113,121
62806,7931,2928,118
62807,7931,2102,166
62808,7931,98,121
62809,7931,435,45
62810,7932,137,60
62811,7932,2133,115
62812,7932,2332,192
62813,7932,2904,213
62814,7932,2496,113
62815,7932,3557,110
62816,7932,3569,23
62817,7932,3503,23
62818,7932,2398,39
62819,7932,2966,189
62820,7932,1190,183
62821,7932,2123,186
62822,7932,147,115
62823,7933,1953,212
62824,7933,130,185
62825,7933,2611,245
62826,7933,1722,150
62827,7934,2960,34
62828,7934,1138,49
62829,7934,1465,43
62830,7934,422,35
62831,7934,2323,24
62832,7934,2448,40
62833,7934,3574,30
62834,7935,1535,109
62835,7935,2583,103
62836,7935,1946,117
62837,7935,149,107
62838,7935,1414,90
62839,7935,3044,141
